,negative,positive,neutral,total
treat,11.75811263754896,1.557300906593646,0.49307247658646625,13.808486020729072
reschedule,11.558934053060698,1.1887998249210785,1.0409488250613002,13.788682703043076
iad,7.800171200292047,1.1656800415045985,4.788863736176469,13.754714977973116
wrong,11.088569631754357,0.6037651900788654,2.031567074267234,13.723901896100458
may,7.145877486214473,1.3050514167494018,5.206664678503783,13.657593581467657
enough,10.912942803070361,0.9411964467284613,1.793028322779142,13.647167572577965
11,11.41524886284716,0.4252404823896315,1.8059836247174277,13.646472969954218
desk,10.611179864520304,1.7091056003686993,1.251177168425619,13.571462633314622
flight booking,7.806794277101128,1.1675021215418058,4.587915336564968,13.562211735207903
destination,9.166919203943738,1.3649461004339236,3.0132131443183687,13.545078448696032
fuck,13.191874397262369,0.28468372277018417,0.0,13.476558120032553
row,10.485626777664066,0.8002893004742673,2.0732783242615604,13.359194402399893
delayed flight,12.80114101059896,0.0,0.5563559101868216,13.357496920785781
flight booking problems,7.688821045326417,1.0452368933693295,4.610711393892987,13.344769332588733
im,7.443396822439191,3.126484538208359,2.7534210559569425,13.323302416604491
25,10.124191035646888,1.0312220434404473,2.107067952502789,13.262481031590124
okay,4.4478367987909255,2.5862163105123153,6.1741568902055715,13.208209999508812
terminal,6.6430554814797445,1.9861537848965976,4.543881974385447,13.173091240761789
feel,9.984847735343516,2.7251934799683033,0.45569337435378526,13.165734589665604
stay,9.728652060974733,1.492185366428363,1.8184149160773382,13.039252343480435
else,10.606200287756517,1.6202800480083233,0.7294326324652223,12.955912968230063
lie,12.154470342379227,0.0,0.7930594987255537,12.947529841104782
not help,12.46568458406797,0.0,0.4601270459340195,12.92581163000199
around,9.985687205884872,1.2057819891689125,1.7275490045696593,12.919018199623444
switch,10.291578347618284,0.8023794532705739,1.7638793316141335,12.85783713250299
connect flight,9.072547176584555,1.5101256786487423,2.2507494259010152,12.833422281134313
believe,9.199571927424921,1.1842223261655183,2.3780710430566856,12.761865296647125
worst,12.7386946859544,0.0,0.0,12.7386946859544
twice,11.72601746928338,0.22162284421524045,0.751990804922857,12.699631118421477
hate,11.515537526995926,0.2687939123351233,0.911104500781805,12.695435940112855
international,5.712672301774512,0.9912738694079661,5.982201294643624,12.686147465826103
airways,4.455343543233065,1.3843613230208087,6.84497093116736,12.684675797421233
charlotte,8.396112127038046,1.558769941467597,2.7246129041185414,12.679494972624184
apology,10.124739470352328,1.6684337034791665,0.8448792003486308,12.638052374180125
thanks much,0.5350641224696038,11.349974713810049,0.7416852360511017,12.626724072330756
idea,7.032935264762573,1.336471155975334,4.2479845860332395,12.617391006771147
share,6.320808717391287,2.601358299864575,3.6944895888661082,12.616656606121971
800,10.75306380520085,0.43431747692697675,1.3996507840113508,12.587032066139177
phx,7.972265092245349,2.4985633466521873,2.0525256046279505,12.523354043525487
would not,9.540177043216554,0.9517790379120643,2.0265666128722284,12.518522694000847
less,10.471337387158604,0.6105615739518291,1.397121258241696,12.47902021935213
joke,11.320026766385554,0.1970217139532643,0.9229599844976256,12.440008464836444
miami,6.480719236759773,1.9256618642681234,3.928265477588281,12.334646578616178
first class,7.4657513658940085,2.5202512894153526,2.3113994088836813,12.297402064193044
assistance,7.7781950332482985,2.534361956159714,1.982989062737583,12.295546052145596
three,11.750706476590054,0.521269461095507,0.0,12.27197593768556
flight flight,10.045391832732443,0.8333958922577234,1.369249114352257,12.248036839342424
lga,7.260331603226074,0.8899065232969381,4.0885371949369995,12.238775321460011
never fly,12.20795935799365,0.0,0.0,12.20795935799365
la,5.603049268455425,2.5641415205374143,4.013938934479191,12.181129723472033
together,7.986905846913298,1.159049179028422,3.0257706616908875,12.171725687632609
second,6.7874136785040236,1.9639021368240608,3.390707801044994,12.142023616373077
hard,8.841759676564799,2.5589540491153318,0.7353475209050236,12.136061246585154
24,9.596039413121165,0.0,2.5260563095795847,12.122095722700749
rock,2.0026196445977846,8.600425150771098,1.4910443116510388,12.094089107019922
list,8.730506993235366,0.23692715145080245,3.124029682837138,12.091463827523306
hour delay,10.721532691004633,1.1120024240793873,0.2541425521041043,12.087677667188125
thank much,0.22722993470726927,11.854986686992468,0.0,12.082216621699738
easy,5.156758216747602,4.320643755121114,2.584976970919281,12.062378942787998
place,9.572117589286188,0.5515407887633597,1.9249739100791297,12.048632288128678
swa,6.300471912974866,3.6205979864066555,2.1075899697175977,12.028659869099119
computer,10.761502608241896,0.2105874745135933,1.0257687853077235,11.997858868063213
newark,6.062076783406888,3.477745494673329,2.4349869876080517,11.974809265688268
e_wink,0.6534955005402281,5.431154398996823,5.877745760167239,11.962395659704292
head,7.322869806729013,1.5836883943973814,3.0185132307596527,11.925071431886046
longer,9.953041900228108,0.7167733785675284,1.2542520332505116,11.924067312046148
runway,10.311160116821439,0.4696998805682956,1.0963134765051068,11.877173473894842
possible,5.192329048589221,0.3579088492941722,6.290300589571002,11.840538487454396
real,9.785428292825006,0.820716764070277,1.161581843044402,11.767726899939685
city,9.248723446865487,1.2252751936371131,1.2759835392102352,11.749982179712836
carry,6.800602409486549,0.22795335921472246,4.691424660124074,11.719980428825345
car,10.279233325239844,0.0,1.4157312705893403,11.694964595829184
price,7.830592211863364,1.6490097766571985,2.1664987061981202,11.646100694718683
plus,7.996146865851863,1.328026391536753,2.275001665934792,11.599174923323407
houston,8.363828615581765,1.9051345197226575,1.3260546478738564,11.59501778317828
room,9.637632122896473,0.49735627696511836,1.4099092041864418,11.544897604048035
flight not,10.398483167304633,0.0,1.095670589280509,11.494153756585142
hear,5.647122106027117,3.509901852028416,2.31888231475488,11.475906272810413
ua,6.91561641554957,0.3009345552273643,4.218408947537736,11.434959918314672
flight tomorrow,7.6948718033561505,0.38998193164199624,3.333572754592778,11.418426489590924
figure,7.682025217767419,1.5778512007004262,2.127645758375313,11.38752217684316
not let,9.969678120047343,0.4595101234701572,0.927067155615716,11.356255399133214
confirm,7.731481292789925,0.8617338828720809,2.7321139570740343,11.32532913273604
fare,5.882033990242608,1.8305703963593156,3.589116855787552,11.301721242389476
hour late,11.256144739894525,0.0,0.0,11.256144739894525
during,6.953856175339279,2.7734851266613534,1.5277142142981015,11.255055516298732
process,8.619872303904678,0.5740745086534689,2.0118641580545744,11.205810970612722
vacation,9.393893384455815,1.1336291925819333,0.6728444996774181,11.200367076715168
sat,9.340182799913453,0.5156747090691223,1.3174715941817563,11.173329103164331
mess,9.545480514826998,0.9963724841273074,0.6215841282479515,11.163437127202258
information,8.215723645030309,2.3825526465640787,0.5170657760316097,11.115342067625997
address,6.690226948283623,1.2649621258056485,3.1489325348368182,11.10412160892609
date,4.567283075156727,2.1219981096528753,4.3938572999461725,11.083138484755775
deliver,8.002103344534845,1.8300957528538215,1.2253526191133175,11.057551716501985
phily,7.936820917650696,0.7900127443645599,2.2510821679263544,10.97791582994161
such,7.778950618255642,1.8770864218055974,1.3130990620598098,10.969136102121048
watch,6.268493568714398,1.4857579027333623,3.2111269074694344,10.965378378917194
group,7.295298288029827,0.4722064245469153,3.180594022209165,10.948098734785908
flight get,6.4748709313341655,1.2688690381656103,3.20411655258807,10.947856522087847
pls,6.5415590594930935,1.0080617538891827,3.3846200863989577,10.934240899781233
half,10.680988909584809,0.23381470084247788,0.0,10.914803610427287
drive,7.648529888158548,0.49345606209009674,2.7655667092233776,10.907552659472024
high,5.915136907390614,2.326683479029933,2.665471501881544,10.90729188830209
disconnect,10.69969093101898,0.0,0.19344828067599185,10.893139211694972
everything,5.566760414490231,3.287118577913472,2.03031256881823,10.884191561221934
depart,7.04105426324677,0.549354826286452,3.258009609547427,10.84841869908065
reach,8.871720808829737,1.494888950707073,0.4389706084403102,10.805580367977122
al,4.0733491964272135,4.03068371738738,2.6918623198902707,10.795895233704865
look like,6.162301974408631,1.8952581885892967,2.699468712791146,10.757028875789075
hour hold,10.741911910726783,0.0,0.0,10.741911910726783
not sure,8.745083209321177,0.46129378394342846,1.504518734961161,10.710895728225767
forward,3.3567881791591656,5.415416940645927,1.9296113108959922,10.701816430701086
awful,10.318530484601453,0.0,0.36705461335999207,10.685585097961445
word,7.031342918192011,1.3814900208701704,2.270920223408736,10.683753162470916
need help,7.103450769187669,0.0,3.576724875473003,10.680175644660672
worry,2.7359305804960923,4.658899118201754,3.251594435291146,10.646424133988992
jet,5.416541274824689,2.4288836490564827,2.800544077470943,10.645969001352114
close,9.240040352382499,0.39930411618416495,0.9999622072640624,10.639306675830726
load,9.936345983488604,0.21039137320661525,0.4417189852297362,10.588456341924955
flight cancelled flighted,10.437241778256208,0.14429386205004924,0.0,10.581535640306257
sign,6.178262404558837,1.8880564172973249,2.5136364187493974,10.57995524060556
still wait,10.367956946605998,0.0,0.20646707896529531,10.574424025571293
bc,9.51484166970004,0.6235393138312516,0.4207478266209491,10.559128810152242
purchase,6.919909981979481,0.5234239896962254,3.1024994387747635,10.54583341045047
monday,6.741392218440062,0.4724627195448444,3.310182857631406,10.524037795616312
sent dm,1.8755294827353173,3.685348948533475,4.961225198017749,10.52210362928654
tv,7.45596985749802,1.0588575023223088,1.9987532030846542,10.513580562904982
drop,7.728329658483353,0.4766526148875805,2.2878343170908386,10.492816590461773
wait time,9.706836847533685,0.37291793802941653,0.3929513905917525,10.472706176154855
last night,7.230505987942878,1.0555795694395238,2.175953663186259,10.462039220568661
glad,3.669699601241919,5.7646929528861905,0.9973537388199178,10.431746292948027
iah,7.533190248490911,1.012410674324112,1.8741351328474827,10.419736055662506
would like,5.379672987911367,1.015629404110651,3.9693312383886306,10.36463363041065
busy,8.832614377295885,0.7615132915563909,0.7505503508812426,10.344678019733518
get flight,6.7416477131684385,0.7842147066942723,2.8136653893439023,10.339527809206613
mechanical,9.612609226108736,0.4809461471692845,0.24497508337150004,10.33853045664952
pick,7.242595628130752,1.454210515042818,1.6399492714104986,10.33675541458407
counting,9.729940188303926,0.3536300564255488,0.20079424564401727,10.284364490373493
heard,7.5428300962913974,1.085773910012409,1.6246950500556738,10.25329905635948
sleep,8.245803938768843,0.8746649493923219,1.076275986142443,10.196744874303608
cancelled flighted flight,9.435797034409358,0.5057551045725595,0.2471551479276231,10.18870728690954
flighted flight,9.435797034409358,0.5057551045725595,0.2471551479276231,10.18870728690954
quick,2.4609005960934036,5.977132478666037,1.7496059552085361,10.187639029967976
club,4.405325669822033,2.3174371564144662,3.461762554611662,10.18452538084816
error,9.990201190681784,0.0,0.19431750680030044,10.184518697482085
wow,5.207409638730149,3.2559129617828595,1.7178327247089396,10.181155325221948
course,3.893869555565024,3.320305618279285,2.8956025102401055,10.109777684084413
100,8.01845635840661,0.5331635834043287,1.5567360795965728,10.108356021407513
hold over,10.078754045495947,0.0,0.0,10.078754045495947
12,7.931998787551196,0.42334676424555995,1.716465036337922,10.071810588134678
resolve,7.207857308807335,1.9267903578710734,0.9240222222858296,10.058669888964237
child,4.965927506489787,0.544655362952102,4.5328488833832115,10.0434317528251
yeah,6.6888415920328095,1.3768892133489081,1.942565275598473,10.008296080980191
not want,8.176992332781099,0.358364714714021,1.3971412220174435,9.932498269512564
turn,7.362908486628736,0.5617984655223062,2.0047353978259017,9.929442349976945
situation,6.891737429119116,3.026003928579823,0.0,9.91774135769894
let know,5.055872999762109,2.2245241927754007,2.631682457466131,9.91207965000364
200,8.763237158171027,0.24036017693430278,0.9001026023729357,9.903699937478265
dc,5.592747978084971,1.400061046961289,2.9038761040404717,9.896685129086732
delta,6.404702530524028,1.4974503421419834,1.9877410666613677,9.88989393932738
flyer,7.413069829382208,0.6139258503476769,1.8320099572758874,9.859005637005774
airlines,4.807923544469288,1.4166517050381697,3.630722264866307,9.855297514373765
flew,5.248632759661755,3.76291631709281,0.832843248192529,9.844392324947092
get back,5.331304127627119,1.695744864422771,2.800647640565526,9.827696632615416
orlando,2.726921623732525,2.4284930736420764,4.654967462641949,9.81038216001655
correct,3.953938230370196,1.0061657796242307,4.843656821007373,9.8037608310018
waste,9.60472011464307,0.0,0.19695513251968527,9.801675247162756
na,6.651093835781739,1.0261408658176798,2.114037205458586,9.791271907058004
standby,6.8590459788052085,0.5450727103174161,2.3622755947212086,9.766394283843834
super,3.453393546719307,4.243418710782763,2.041839071787045,9.738651329289114
two hour,9.481335783032176,0.2202056404759883,0.0,9.701541423508164
unitedairlines,8.219958452792122,0.7776057417757251,0.6891444498437176,9.686708644411564
next flight,5.926103452684991,1.4825990793069472,2.2727944518088687,9.681496983800807
fll,5.2568633822484925,2.146037628876902,2.2701644608072162,9.67306547193261
cancelled flight flight,8.187368884789185,0.5917960708762857,0.8706454449676957,9.649810400633168
